state,county,year,treat,dem_share_gov,dem_share_pres,dem_share_sen,turnout_share,vbm_share,share_votes_dem,cvap,ballots_cast,period,post_2018,county_id,state_year,state_year_id,year2,pres
WA,Ferry,2008,1,0.3832853138446808,0.4336387813091278,,0.6488857865333557,1.0,,,3575.0,original,0,97,WA_2008,36,4032064,1
WA,Ferry,2010,1,,,0.36008813977241516,0.5774278044700623,1.0,,5715.0,3300.0,original,0,97,WA_2010,37,4040100,0
WA,Ferry,2012,1,0.37982454895973206,0.3934326469898224,0.43671441078186035,,,,,,original,0,97,WA_2012,38,4048144,1
WA,Ferry,2014,1,,,,,,,,,original,0,97,WA_2014,39,4056196,0
WA,Ferry,2016,1,0.3765226900577545,0.3327272832393646,0.42000553011894226,,,,,,original,0,97,WA_2016,40,4064256,1
WA,Ferry,2018,1,,,0.3810206353664398,,,,,,original,0,97,WA_2018,41,4072324,0
WA,Ferry,2020,1,,0.30632536492489953,,0.822,,,6000.0,4932.0,extension,1,97,WA_2020,42,4080400,1
WA,Ferry,2022,1,,,0.2962962962962963,0.7083333333333334,,,6000.0,4250.0,extension,1,97,WA_2022,43,4088484,0
WA,Ferry,2024,1,,0.28735632183908044,,0.7583333333333333,,,6000.0,4550.0,extension,1,97,WA_2024,44,4096576,1
WA,Franklin,1996,0,0.46659553050994873,0.45484551787376404,,0.6185254454612732,0.20491545,,24425.0,12654.0,original,0,98,WA_1996,30,3984016,1
WA,Franklin,1998,0,,,0.4440280497074127,0.48227256536483765,0.19135176,,24425.0,10823.0,original,0,98,WA_1998,31,3992004,0
WA,Franklin,2000,0,0.49724042415618896,0.3512493371963501,0.32599925994873047,0.5856704115867615,0.19811255,,24425.0,14305.0,original,0,98,WA_2000,32,4000000,1
WA,Franklin,2002,0,,,,0.3873019814491272,0.35236606,,,10228.0,original,0,98,WA_2002,33,4008004,0
WA,Franklin,2004,0,0.31881365180015564,0.3253684639930725,0.3956078886985779,0.5819665789604187,0.40337712,,,16523.0,original,0,98,WA_2004,34,4016016,1
WA,Franklin,2006,1,,,0.4300173819065094,0.4291028678417206,0.99608713,,,13034.0,original,0,98,WA_2006,35,4024036,0
WA,Franklin,2008,1,0.32406699657440186,0.37947210669517517,,0.6181097030639648,1.0,,,20001.0,original,0,98,WA_2008,36,4032064,1
WA,Franklin,2010,1,,,0.345306932926178,0.522996723651886,1.0,,33570.0,17557.0,original,0,98,WA_2010,37,4040100,0
WA,Franklin,2012,1,0.3650113642215729,0.3792106807231903,0.4311012327671051,,,,,,original,0,98,WA_2012,38,4048144,1
WA,Franklin,2014,1,,,,,,,,,original,0,98,WA_2014,39,4056196,0
WA,Franklin,2016,1,0.4034745693206787,0.4022270441055298,0.4492759704589844,,,,,,original,0,98,WA_2016,40,4064256,1
WA,Franklin,2018,1,,,0.4026084542274475,,,,,,original,0,98,WA_2018,41,4072324,0
WA,Franklin,2020,1,,0.3958617110981384,,0.5848727272727273,,,55000.0,32168.0,extension,1,98,WA_2020,42,4080400,1
WA,Franklin,2022,1,,,0.3939393939393939,0.5,,,55000.0,27500.0,extension,1,98,WA_2022,43,4088484,0
WA,Franklin,2024,1,,0.38162544169611307,,0.54,,,55000.0,29700.0,extension,1,98,WA_2024,44,4096576,1
WA,Garfield,1996,0,0.4055555462837219,0.4437499940395355,,0.7243427038192749,0.49116063,,1765.0,1301.0,original,0,99,WA_1996,30,3984016,1
WA,Garfield,1998,0,,,0.4764188528060913,0.7379719018936157,0.33561644,,1765.0,1314.0,original,0,99,WA_1998,31,3992004,0
WA,Garfield,2000,0,0.49922481179237366,0.23400935530662537,0.21896684169769287,0.7654390931129456,0.38786083,,1765.0,1351.0,original,0,99,WA_2000,32,4000000,1
WA,Garfield,2002,0,,,,0.5784693360328674,0.41403162,,,1012.0,original,0,99,WA_2002,33,4008004,0
WA,Garfield,2004,0,0.3375394344329834,0.2807692289352417,0.32350659370422363,0.7676385641098022,0.742299,,,1331.0,original,0,99,WA_2004,34,4016016,1
WA,Garfield,2006,1,,,0.4323858618736267,0.7193016409873962,0.9854369,,,1236.0,original,0,99,WA_2006,35,4024036,0
WA,Garfield,2008,1,0.32005900144577026,0.28455284237861633,,0.8198368549346924,1.0,,,1396.0,original,0,99,WA_2008,36,4032064,1
WA,Garfield,2010,1,,,0.2925989627838135,0.6816901564598083,1.0,,1775.0,1210.0,original,0,99,WA_2010,37,4040100,0
WA,Garfield,2012,1,0.26576218008995056,0.26901522278785706,0.36385542154312134,,,,,,original,0,99,WA_2012,38,4048144,1
WA,Garfield,2014,1,,,,,,,,,original,0,99,WA_2014,39,4056196,0
WA,Garfield,2016,1,0.29718875885009766,0.24690265953540802,0.38663485646247864,,,,,,original,0,99,WA_2016,40,4064256,1
WA,Garfield,2018,1,,,0.3358490467071533,,,,,,original,0,99,WA_2018,41,4072324,0
WA,Garfield,2020,1,,0.28703703703703703,,0.875,,,1800.0,1575.0,extension,1,99,WA_2020,42,4080400,1
WA,Garfield,2022,1,,,0.2846153846153846,0.75,,,1800.0,1350.0,extension,1,99,WA_2022,43,4088484,0
WA,Garfield,2024,1,,0.2647058823529412,,0.7888888888888889,,,1800.0,1420.0,extension,1,99,WA_2024,44,4096576,1
WA,Grant,1996,0,0.4104405343532562,0.4253692030906677,,0.5495895743370056,0.30124503,,42780.0,22168.0,original,0,100,WA_1996,30,3984016,1
WA,Grant,1998,0,,,0.41882750391960144,0.4363563358783722,0.362358,,42780.0,18134.0,original,0,100,WA_1998,31,3992004,0
WA,Grant,2000,0,0.40973061323165894,0.30882418155670166,0.29261964559555054,0.5629733800888062,0.45050657,,42780.0,24084.0,original,0,100,WA_2000,32,4000000,1
WA,Grant,2002,0,,,,0.41818341612815857,0.5900766,,,18401.0,original,0,100,WA_2002,33,4008004,0
WA,Grant,2004,0,0.3097180426120758,0.3041285574436188,0.359077513217926,0.5807257294654846,0.6386551,,,26263.0,original,0,100,WA_2004,34,4016016,1
WA,Grant,2006,1,,,0.38205182552337646,0.43374478816986084,1.0,,,20146.0,original,0,100,WA_2006,35,4024036,0
WA,Grant,2008,1,0.31943225860595703,0.3588622212409973,,0.5847839117050171,1.0,,,27876.0,original,0,100,WA_2008,36,4032064,1
WA,Grant,2010,1,,,0.28968188166618347,0.4956371784210205,1.0,,49280.0,24425.0,original,0,100,WA_2010,37,4040100,0
WA,Grant,2012,1,0.3158855438232422,0.3339303135871887,0.3871755599975586,,,,,,original,0,100,WA_2012,38,4048144,1
WA,Grant,2014,1,,,,,,,,,original,0,100,WA_2014,39,4056196,0
WA,Grant,2016,1,0.32266172766685486,0.29664236307144165,0.35948213934898376,,,,,,original,0,100,WA_2016,40,4064256,1
WA,Grant,2018,1,,,0.3079797625541687,,,,,,original,0,100,WA_2018,41,4072324,0
WA,Grant,2020,1,,0.3571047070571024,,0.7487833333333334,,,60000.0,44927.0,extension,1,100,WA_2020,42,4080400,1
WA,Grant,2022,1,,,0.35135135135135137,0.6416666666666667,,,60000.0,38500.0,extension,1,100,WA_2022,43,4088484,0
WA,Grant,2024,1,,0.34177215189873417,,0.6916666666666667,,,60000.0,41500.0,extension,1,100,WA_2024,44,4096576,1
WA,Grays Harbor,1996,0,0.6066439747810364,0.6484320759773254,,0.5782430171966553,0.26954088,,48330.0,26790.0,original,0,101,WA_1996,30,3984016,1
WA,Grays Harbor,1998,0,,,0.6284855604171753,0.4638918340206146,0.39146474,,48330.0,21956.0,original,0,101,WA_1998,31,3992004,0
WA,Grays Harbor,2000,0,0.6231335997581482,0.5423784255981445,0.4610026180744171,0.5500310659408569,0.46544784,,48330.0,26583.0,original,0,101,WA_2000,32,4000000,1
WA,Grays Harbor,2002,0,,,,0.3819582462310791,0.58650887,,,18842.0,original,0,101,WA_2002,33,4008004,0
WA,Grays Harbor,2004,0,0.5050025582313538,0.5311794281005859,0.5852125883102417,0.5614544153213501,0.62555736,,,28258.0,original,0,101,WA_2004,34,4016016,1
WA,Grays Harbor,2006,1,,,0.5993131399154663,0.4343658685684204,1.0,,,22296.0,original,0,101,WA_2006,35,4024036,0
WA,Grays Harbor,2008,1,0.5398476123809814,0.5746714472770691,,0.5677240490913391,1.0,,,29709.0,original,0,101,WA_2008,36,4032064,1
WA,Grays Harbor,2010,1,,,0.5173354148864746,0.48578089475631714,1.0,,53625.0,26050.0,original,0,101,WA_2010,37,4040100,0
WA,Grays Harbor,2012,1,0.5090097784996033,0.5725765824317932,0.6145386695861816,,,,,,original,0,101,WA_2012,38,4048144,1
WA,Grays Harbor,2014,1,,,,,,,,,original,0,101,WA_2014,39,4056196,0
WA,Grays Harbor,2016,1,0.48606351017951965,0.46076589822769165,0.5337183475494385,,,,,,original,0,101,WA_2016,40,4064256,1
WA,Grays Harbor,2018,1,,,0.4781065583229065,,,,,,original,0,101,WA_2018,41,4072324,0
WA,Grays Harbor,2020,1,,0.47445192966430694,,0.6698909090909091,,,55000.0,36844.0,extension,1,101,WA_2020,42,4080400,1
WA,Grays Harbor,2022,1,,,0.47540983606557374,0.5818181818181818,,,55000.0,32000.0,extension,1,101,WA_2022,43,4088484,0
WA,Grays Harbor,2024,1,,0.4582043343653251,,0.6181818181818182,,,55000.0,34000.0,extension,1,101,WA_2024,44,4096576,1
WA,Island,1996,0,0.5258989334106445,0.4953145384788513,,0.6168806552886963,0.32224518,,51700.0,29040.0,original,0,102,WA_1996,30,3984016,1
WA,Island,1998,0,,,0.5451892614364624,0.5184683799743652,0.42009684,,51700.0,25606.0,original,0,102,WA_1998,31,3992004,0
WA,Island,2000,0,0.5522308945655823,0.4738664925098419,0.45970243215560913,0.6489361524581909,0.5405663,,51700.0,33550.0,original,0,102,WA_2000,32,4000000,1
WA,Island,2002,0,,,,0.48296475410461426,0.6822817,,,26086.0,original,0,102,WA_2002,33,4008004,0
WA,Island,2004,0,0.4579211175441742,0.4797471761703491,0.5163122415542603,0.6937662363052368,0.73914933,,,39076.0,original,0,102,WA_2004,34,4016016,1
WA,Island,2006,0,,,0.5565844178199768,0.5202035307884216,0.7867095,,,30503.0,original,0,102,WA_2006,35,4024036,0
WA,Island,2008,1,0.5024411082267761,0.5317230820655823,,0.6988970637321472,1.0,,,42597.0,original,0,102,WA_2008,36,4032064,1
WA,Island,2010,1,,,0.49740034341812134,0.6056228280067444,1.0,,60290.0,36513.0,original,0,102,WA_2010,37,4040100,0
WA,Island,2012,1,0.466695636510849,0.5227953195571899,0.5548085570335388,,,,,,original,0,102,WA_2012,38,4048144,1
WA,Island,2014,1,,,,,,,,,original,0,102,WA_2014,39,4056196,0
WA,Island,2016,1,0.5027331113815308,0.5316423773765564,0.5452641844749451,,,,,,original,0,102,WA_2016,40,4064256,1
WA,Island,2018,1,,,0.5317639708518982,,,,,,original,0,102,WA_2018,41,4072324,0
WA,Island,2020,1,,0.5708852005532503,,0.7578235294117647,,,68000.0,51532.0,extension,1,102,WA_2020,42,4080400,1
WA,Island,2022,1,,,0.5813953488372093,0.6617647058823529,,,68000.0,45000.0,extension,1,102,WA_2022,43,4088484,0
WA,Island,2024,1,,0.5652173913043478,,0.7132352941176471,,,68000.0,48500.0,extension,1,102,WA_2024,44,4096576,1
WA,Jefferson,1996,0,0.5918396711349487,0.6079816222190857,,0.7544806003570557,0.35869947,,20535.0,14271.0,original,0,103,WA_1996,30,3984016,1
WA,Jefferson,1998,0,,,0.6190136671066284,0.6539924144744873,0.45147288,,20535.0,12900.0,original,0,103,WA_1998,31,3992004,0
WA,Jefferson,2000,0,0.6331160068511963,0.5760294795036316,0.565385103225708,0.7779887914657593,0.5671632,,20535.0,15976.0,original,0,103,WA_2000,32,4000000,1
WA,Jefferson,2002,0,,,,0.6439915895462036,0.63385713,,,13746.0,original,0,103,WA_2002,33,4008004,0
WA,Jefferson,2004,0,0.5934800505638123,0.6358159780502319,0.6433733701705933,0.8473030924797058,0.7306094,,,18772.0,original,0,103,WA_2004,34,4016016,1
WA,Jefferson,2006,1,,,0.6610301733016968,0.7079904079437256,1.0,,,16259.0,original,0,103,WA_2006,35,4024036,0
WA,Jefferson,2008,1,0.6361430883407593,0.6767439246177673,,0.8506835103034973,0.99985164,,,20225.0,original,0,103,WA_2008,36,4032064,1
WA,Jefferson,2010,1,,,0.629948079586029,0.7187196016311646,0.9998872,,24680.0,17738.0,original,0,103,WA_2010,37,4040100,0
WA,Jefferson,2012,1,0.6229407787322998,0.6654304265975952,0.6878223419189453,,,,,,original,0,103,WA_2012,38,4048144,1
WA,Jefferson,2014,1,,,,,,,,,original,0,103,WA_2014,39,4056196,0
WA,Jefferson,2016,1,0.6552718877792358,0.6770448684692383,0.6875060796737671,,,,,,original,0,103,WA_2016,40,4064256,1
WA,Jefferson,2018,1,,,0.6878989934921265,,,,,,original,0,103,WA_2018,41,4072324,0
WA,Jefferson,2020,1,,0.6625853436504324,,0.8215714285714286,,,28000.0,23004.0,extension,1,103,WA_2020,42,4080400,1
WA,Jefferson,2022,1,,,0.6701030927835051,0.7214285714285714,,,28000.0,20200.0,extension,1,103,WA_2022,43,4088484,0
WA,Jefferson,2024,1,,0.6585365853658537,,0.7678571428571429,,,28000.0,21500.0,extension,1,103,WA_2024,44,4096576,1
WA,King,1996,0,0.6703198552131653,0.6421908736228943,,0.6311352252960205,0.32205847,,1220300.0,750755.0,original,0,104,WA_1996,30,3984016,1
WA,King,1998,0,,,0.6710795164108276,0.5138152837753296,0.44433406,,1220300.0,619104.0,original,0,104,WA_1998,31,3992004,0
WA,King,2000,0,0.6761716604232788,0.6357093453407288,0.6001193523406982,0.6548905968666077,0.5013883,,1220300.0,799163.0,original,0,104,WA_2000,32,4000000,1
WA,King,2002,0,,,,0.4437645673751831,0.5971172,,,548353.0,original,0,104,WA_2002,33,4008004,0
WA,King,2004,0,0.5903136730194092,0.6584572196006775,0.666122317314148,0.7187445759773254,0.62834924,,,899199.0,original,0,104,WA_2004,34,4016016,1
WA,King,2006,0,,,0.6877080202102661,0.501994788646698,0.6966133,,,635753.0,original,0,104,WA_2006,35,4024036,0
WA,King,2008,0,0.6416319608688354,0.7139521241188049,,0.7255504727363586,0.69664574,,,930038.0,original,0,104,WA_2008,36,4032064,1
WA,King,2010,1,,,0.6491736769676208,0.5899198651313782,0.9970175,,1299290.0,766477.0,original,0,104,WA_2010,37,4040100,0
WA,King,2012,1,0.6235584616661072,0.7078533172607422,0.7227450013160706,,,,,,original,0,104,WA_2012,38,4048144,1
WA,King,2014,1,,,,,,,,,original,0,104,WA_2014,39,4056196,0
WA,King,2016,1,0.6784960031509399,0.7685374617576599,0.7270057797431946,,,,,,original,0,104,WA_2016,40,4064256,1
WA,King,2018,1,,,0.7414831519126892,,,,,,original,0,104,WA_2018,41,4072324,0
WA,King,2020,1,,0.7771130244124175,,0.6680284848484849,,,1650000.0,1102247.0,extension,1,104,WA_2020,42,4080400,1
WA,King,2022,1,,,0.782608695652174,0.5848484848484848,,,1650000.0,965000.0,extension,1,104,WA_2022,43,4088484,0
WA,King,2024,1,,0.7692307692307693,,0.6212121212121212,,,1650000.0,1025000.0,extension,1,104,WA_2024,44,4096576,1
WA,Kitsap,1996,0,0.5483937859535217,0.5557624697685242,,0.5816716551780701,0.42860204,,165490.0,93315.0,original,0,105,WA_1996,30,3984016,1
WA,Kitsap,1998,0,,,0.5862959623336792,0.5152131915092468,0.65039665,,165490.0,83958.0,original,0,105,WA_1998,31,3992004,0
WA,Kitsap,2000,0,0.5804518461227417,0.5200302004814148,0.49920031428337097,0.6298567652702332,0.6980189,,165490.0,104235.0,original,0,105,WA_2000,32,4000000,1
WA,Kitsap,2002,0,,,,0.47024136781692505,0.7869284,,,79011.0,original,0,105,WA_2002,33,4008004,0
WA,Kitsap,2004,0,0.49325063824653625,0.5222844481468201,0.5573701858520508,0.7003218531608582,0.78106713,,,119443.0,original,0,105,WA_2004,34,4016016,1
WA,Kitsap,2006,1,,,0.5863751769065857,0.5261698961257935,0.9968487,,,91073.0,original,0,105,WA_2006,35,4024036,0
WA,Kitsap,2008,1,0.5073984265327454,0.5628562569618225,,0.7167850732803345,0.9934621,,,125881.0,original,0,105,WA_2008,36,4032064,1
WA,Kitsap,2010,1,,,0.5122767686843872,0.5751026272773743,0.9959715,,183875.0,105747.0,original,0,105,WA_2010,37,4040100,0
WA,Kitsap,2012,1,0.49719712138175964,0.5600675940513611,0.5895380973815918,,,,,,original,0,105,WA_2012,38,4048144,1
WA,Kitsap,2014,1,,,,,,,,,original,0,105,WA_2014,39,4056196,0
WA,Kitsap,2016,1,0.5262774229049683,0.5630181431770325,0.5673279166221619,,,,,,original,0,105,WA_2016,40,4064256,1
WA,Kitsap,2018,1,,,0.5646623373031616,,,,,,original,0,105,WA_2018,41,4072324,0
WA,Kitsap,2020,1,,0.5853776331110405,,0.7516,,,210000.0,157836.0,extension,1,105,WA_2020,42,4080400,1
WA,Kitsap,2022,1,,,0.5909090909090909,0.6571428571428571,,,210000.0,138000.0,extension,1,105,WA_2022,43,4088484,0
WA,Kitsap,2024,1,,0.5774647887323944,,0.7047619047619048,,,210000.0,148000.0,extension,1,105,WA_2024,44,4096576,1
WA,Kittitas,1996,0,0.5316547155380249,0.5220931172370911,,0.5449957251548767,0.23324439,,25480.0,12742.0,original,0,106,WA_1996,30,3984016,1
WA,Kittitas,1998,0,,,0.5085076689720154,0.45218992233276367,0.3107631,,25480.0,11047.0,original,0,106,WA_1998,31,3992004,0
WA,Kittitas,2000,0,0.46934598684310913,0.41652193665504456,0.40855348110198975,0.5582025051116943,0.3989313,,25480.0,14223.0,original,0,106,WA_2000,32,4000000,1
WA,Kittitas,2002,0,,,,0.3837919235229492,0.4849735,,,10182.0,original,0,106,WA_2002,33,4008004,0
WA,Kittitas,2004,0,0.39032629132270813,0.4264715313911438,0.4618946611881256,0.5893038511276245,0.46846735,,,16253.0,original,0,106,WA_2004,34,4016016,1
WA,Kittitas,2006,0,,,0.46445852518081665,0.43625566363334656,0.7831065,,,12490.0,original,0,106,WA_2006,35,4024036,0
WA,Kittitas,2008,1,0.3943566679954529,0.45883092284202576,,0.6094002723693848,0.9995024,,,18087.0,original,0,106,WA_2008,36,4032064,1
WA,Kittitas,2010,1,,,0.3862643837928772,0.4962618350982666,0.9997414,,31165.0,15466.0,original,0,106,WA_2010,37,4040100,0
WA,Kittitas,2012,1,0.39896026253700256,0.44831088185310364,0.49220553040504456,,,,,,original,0,106,WA_2012,38,4048144,1
WA,Kittitas,2014,1,,,,,,,,,original,0,106,WA_2014,39,4056196,0
WA,Kittitas,2016,1,0.41750770807266235,0.42577746510505676,0.46177178621292114,,,,,,original,0,106,WA_2016,40,4064256,1
WA,Kittitas,2018,1,,,0.43102556467056274,,,,,,original,0,106,WA_2018,41,4072324,0
WA,Kittitas,2020,1,,0.43949070169096677,,0.7455142857142857,,,35000.0,26093.0,extension,1,106,WA_2020,42,4080400,1
WA,Kittitas,2022,1,,,0.4418604651162791,0.6428571428571429,,,35000.0,22500.0,extension,1,106,WA_2022,43,4088484,0
WA,Kittitas,2024,1,,0.4298245614035088,,0.6857142857142857,,,35000.0,24000.0,extension,1,106,WA_2024,44,4096576,1
WA,Klickitat,1996,0,0.49203774333000183,0.5469707250595093,,0.5601601600646973,0.2772651,,13390.0,7152.0,original,0,107,WA_1996,30,3984016,1
WA,Klickitat,1998,0,,,0.4624662697315216,0.4924730360507965,0.3077162,,13390.0,6441.0,original,0,107,WA_1998,31,3992004,0
WA,Klickitat,2000,0,0.5522850751876831,0.40189000964164734,0.4160517752170563,0.6165048480033875,0.24615385,,13390.0,8255.0,original,0,107,WA_2000,32,4000000,1
WA,Klickitat,2002,0,,,,0.4738301634788513,0.33718422,,,6492.0,original,0,107,WA_2002,33,4008004,0
WA,Klickitat,2004,0,0.45118582248687744,0.4458683133125305,0.47583305835723877,0.6643485426902771,0.42700613,,,9309.0,original,0,107,WA_2004,34,4016016,1
WA,Klickitat,2006,0,,,0.516247034072876,0.5269024968147278,0.76268715,,,7547.0,original,0,107,WA_2006,35,4024036,0
WA,Klickitat,2008,1,0.4541633427143097,0.5010596513748169,,0.7060739398002625,1.0,,,10333.0,original,0,107,WA_2008,36,4032064,1
WA,Klickitat,2010,1,,,0.4288681149482727,0.6033197641372681,1.0,,14760.0,8905.0,original,0,107,WA_2010,37,4040100,0
WA,Klickitat,2012,1,0.4406746029853821,0.46378856897354126,0.5061850547790527,,,,,,original,0,107,WA_2012,38,4048144,1
WA,Klickitat,2014,1,,,,,,,,,original,0,107,WA_2014,39,4056196,0
WA,Klickitat,2016,1,0.41913333535194397,0.4201141893863678,0.47359660267829895,,,,,,original,0,107,WA_2016,40,4064256,1
WA,Klickitat,2018,1,,,0.4584153890609741,,,,,,original,0,107,WA_2018,41,4072324,0
WA,Klickitat,2020,1,,0.4229471316085489,,0.7658235294117647,,,17000.0,13019.0,extension,1,107,WA_2020,42,4080400,1
WA,Klickitat,2022,1,,,0.4205607476635514,0.6588235294117647,,,17000.0,11200.0,extension,1,107,WA_2022,43,4088484,0
WA,Klickitat,2024,1,,0.40869565217391307,,0.7058823529411765,,,17000.0,12000.0,extension,1,107,WA_2024,44,4096576,1
WA,Lewis,1996,0,0.4215264916419983,0.4383300244808197,,0.6009316444396973,0.31268194,,48915.0,28166.0,original,0,108,WA_1996,30,3984016,1
WA,Lewis,1998,0,,,0.4059898257255554,0.5264468193054199,0.46654505,,48915.0,25213.0,original,0,108,WA_1998,31,3992004,0
WA,Lewis,2000,0,0.4330790340900421,0.34758925437927246,0.3076147139072418,0.6254932284355164,0.62125766,,48915.0,30596.0,original,0,108,WA_2000,32,4000000,1
WA,Lewis,2002,0,,,,0.47908151149749756,0.6853369,,,23924.0,original,0,108,WA_2002,33,4008004,0
WA,Lewis,2004,0,0.3295067250728607,0.3376353681087494,0.3729594051837921,0.6465533375740051,0.9882846,,,32948.0,original,0,108,WA_2004,34,4016016,1
WA,Lewis,2006,1,,,0.40540650486946106,0.49348166584968567,0.9995712,,,25652.0,original,0,108,WA_2006,35,4024036,0
WA,Lewis,2008,1,0.3546924591064453,0.4018642008304596,,0.6645738482475281,0.9999716,,,35225.0,original,0,108,WA_2008,36,4032064,1
WA,Lewis,2010,1,,,0.3371328115463257,0.5744011998176575,1.0,,54690.0,31414.0,original,0,108,WA_2010,37,4040100,0
WA,Lewis,2012,1,0.3503410518169403,0.3824133276939392,0.4301155209541321,,,,,,original,0,108,WA_2012,38,4048144,1
WA,Lewis,2014,1,,,,,,,,,original,0,108,WA_2014,39,4056196,0
WA,Lewis,2016,1,0.3216817378997803,0.30506226420402527,0.3835766911506653,,,,,,original,0,108,WA_2016,40,4064256,1
WA,Lewis,2018,1,,,0.3270644545555115,,,,,,original,0,108,WA_2018,41,4072324,0
WA,Lewis,2020,1,,0.3288130886538773,,0.727241935483871,,,62000.0,45089.0,extension,1,108,WA_2020,42,4080400,1
WA,Lewis,2022,1,,,0.32432432432432434,0.6290322580645161,,,62000.0,39000.0,extension,1,108,WA_2022,43,4088484,0
WA,Lewis,2024,1,,0.3125,,0.6774193548387096,,,62000.0,42000.0,extension,1,108,WA_2024,44,4096576,1
WA,Lincoln,1996,0,0.38924428820610046,0.4111085832118988,,0.6885566115379333,0.17008513,,7590.0,5168.0,original,0,109,WA_1996,30,3984016,1
WA,Lincoln,1998,0,,,0.46366938948631287,0.6152804493904114,0.20628768,,7590.0,4644.0,original,0,109,WA_1998,31,3992004,0
WA,Lincoln,2000,0,0.4110913872718811,0.2855128049850464,0.27055129408836365,0.7063241004943848,0.27159113,,7590.0,5361.0,original,0,109,WA_2000,32,4000000,1
WA,Lincoln,2002,0,,,,0.5750618577003479,0.22055137,,,4389.0,original,0,109,WA_2002,33,4008004,0
WA,Lincoln,2004,0,0.33417630195617676,0.2981996238231659,0.34564411640167236,0.768785297870636,0.25627118,,,5900.0,original,0,109,WA_2004,34,4016016,1
WA,Lincoln,2006,1,,,0.41132158041000366,0.6347300410270691,0.99897915,,,4898.0,original,0,109,WA_2006,35,4024036,0
WA,Lincoln,2008,1,0.34662163257598877,0.3482433557510376,,0.7807819247245789,1.0,,,6058.0,original,0,109,WA_2008,36,4032064,1
WA,Lincoln,2010,1,,,0.3123359680175781,0.6928660869598389,1.0,,7990.0,5536.0,original,0,109,WA_2010,37,4040100,0
WA,Lincoln,2012,1,0.2956581711769104,0.2916666567325592,0.3711925745010376,,,,,,original,0,109,WA_2012,38,4048144,1
WA,Lincoln,2014,1,,,,,,,,,original,0,109,WA_2014,39,4056196,0
WA,Lincoln,2016,1,0.279778391122818,0.23243647813796997,0.3361591696739197,,,,,,original,0,109,WA_2016,40,4064256,1
WA,Lincoln,2018,1,,,0.28755825757980347,,,,,,original,0,109,WA_2018,41,4072324,0
WA,Lincoln,2020,1,,0.252813981042654,,0.8245882352941176,,,8500.0,7009.0,extension,1,109,WA_2020,42,4080400,1
WA,Lincoln,2022,1,,,0.24786324786324787,0.7176470588235294,,,8500.0,6100.0,extension,1,109,WA_2022,43,4088484,0
WA,Lincoln,2024,1,,0.23809523809523808,,0.7705882352941177,,,8500.0,6550.0,extension,1,109,WA_2024,44,4096576,1
WA,Mason,1996,0,0.5530214905738831,0.5852526426315308,,0.6210514307022095,0.31488296,,36865.0,21192.0,original,0,110,WA_1996,30,3984016,1
WA,Mason,1998,0,,,0.5931617617607117,0.5330776572227478,0.44754505,,36865.0,18921.0,original,0,110,WA_1998,31,3992004,0
WA,Mason,2000,0,0.5652992129325867,0.5146453380584717,0.4801271855831146,0.6218093037605286,0.5475287,,36865.0,22923.0,original,0,110,WA_2000,32,4000000,1
WA,Mason,2002,0,,,,0.451222687959671,0.6031415,,,17253.0,original,0,110,WA_2002,33,4008004,0
WA,Mason,2004,0,0.48515379428863525,0.5182267427444458,0.5482810735702515,0.6523810029029846,0.5899222,,,25839.0,original,0,110,WA_2004,34,4016016,1
WA,Mason,2006,1,,,0.5734999775886536,0.524765133857727,1.0,,,21504.0,original,0,110,WA_2006,35,4024036,0
WA,Mason,2008,1,0.4957508146762848,0.5443037748336792,,0.677647590637207,0.9998258,,,28698.0,original,0,110,WA_2008,36,4032064,1
WA,Mason,2010,1,,,0.48970726132392883,0.5615819096565247,0.99984217,,45135.0,25347.0,original,0,110,WA_2010,37,4040100,0
WA,Mason,2012,1,0.47251012921333313,0.5363851189613342,0.5746546387672424,,,,,,original,0,110,WA_2012,38,4048144,1
WA,Mason,2014,1,,,,,,,,,original,0,110,WA_2014,39,4056196,0
WA,Mason,2016,1,0.460706889629364,0.46719905734062195,0.5205258727073669,,,,,,original,0,110,WA_2016,40,4064256,1
WA,Mason,2018,1,,,0.4783615469932556,,,,,,original,0,110,WA_2018,41,4072324,0
WA,Mason,2020,1,,0.4782953148476984,,0.76778,,,50000.0,38389.0,extension,1,110,WA_2020,42,4080400,1
WA,Mason,2022,1,,,0.4794952681388013,0.664,,,50000.0,33200.0,extension,1,110,WA_2022,43,4088484,0
WA,Mason,2024,1,,0.47058823529411764,,0.716,,,50000.0,35800.0,extension,1,110,WA_2024,44,4096576,1
WA,Okanogan,1996,0,0.42363202571868896,0.44953271746635437,,0.5229306221008301,0.27293837,,26180.0,13351.0,original,0,111,WA_1996,30,3984016,1
WA,Okanogan,1998,0,,,0.450449675321579,0.46222177147865295,0.34741864,,26180.0,11951.0,original,0,111,WA_1998,31,3992004,0
WA,Okanogan,2000,0,0.396616131067276,0.31598514318466187,0.29826775193214417,0.5754774808883667,0.41882384,,26180.0,15066.0,original,0,111,WA_2000,32,4000000,1
WA,Okanogan,2002,0,,,,0.45218828320503235,0.4155194,,,11985.0,original,0,111,WA_2002,33,4008004,0
WA,Okanogan,2004,1,0.3923042416572571,0.39567261934280396,0.42554834485054016,0.6192205548286438,1.0,,,16613.0,original,0,111,WA_2004,34,4016016,1
