county,state,year,county_id,state_year_id,treat,year2,share_votes_dem,dem_share_gov,dem_share_pres,dem_share_sen,turnout_share,vbm_share,cvap,period
Emery,UT,2008,66,18,0,4032064.0,0.037821483,0.1999063640832901,0.22465942800045013,,0.6589609384536743,,,original
Emery,UT,2010,66,19,0,4040100.0,0.03651877,,,0.24138937890529633,0.5398747324943542,,7185.0,original
Emery,UT,2012,66,20,0,4048144.0,0.037393767,0.17089201509952545,0.1309249848127365,0.2073657065629959,0.6266207098960876,,7250.0,original
Emery,UT,2014,66,21,0,4056196.0,0.030480167,,,,0.3786795139312744,,7270.0,original
Emery,UT,2016,66,22,0,4064256.0,0.036591742,0.11720456182956696,0.09986859560012817,0.11219274997711182,0.6139436364173889,,7100.0,original
Emery,UT,2018,66,23,0,4072324.0,0.041679434,,,0.1437041163444519,0.5674285888671875,,7000.0,original
Emery,UT,2020,66,40,1,4080400.0,,,0.1196903117807072,,0.6435185185185185,,7560.0,extension
Emery,UT,2022,66,41,1,4088484.0,,,,0.17884953529264,0.5333766233766234,,7700.0,extension
Emery,UT,2024,66,42,1,4096576.0,,,0.1219660194174757,,0.6391581632653062,,7840.0,extension
Garfield,UT,1996,67,12,0,3984016.0,0.055555556,0.11964385211467743,0.17544947564601898,,0.5981161594390869,,3185.0,original
Garfield,UT,1998,67,13,0,3992004.0,0.15053764,,,0.12722298502922058,0.4923076927661896,,3185.0,original
Garfield,UT,2000,67,14,0,4000000.0,0.034543846,0.33944955468177795,0.09383236616849899,0.12824507057666779,0.6514913439750671,,3185.0,original
Garfield,UT,2002,67,15,0,4008004.0,0.09677419,,,,0.5416012406349182,,,original
Garfield,UT,2004,67,16,0,4016016.0,0.04084507,0.2632075548171997,0.125,0.1660175323486328,0.6985871195793152,,,original
Garfield,UT,2006,67,17,0,4024036.0,0.04749788,,,0.16043119132518768,0.5384615659713745,,,original
Garfield,UT,2008,67,18,0,4032064.0,0.051658165,0.12038369476795197,0.19148936867713928,,0.7010989189147949,,,original
Garfield,UT,2010,67,19,0,4040100.0,0.044094488,,,0.16624365746974945,0.4763636291027069,,3575.0,original
Garfield,UT,2012,67,20,0,4048144.0,0.05137186,0.15963566303253174,0.1439252346754074,0.17958782613277435,0.604347825050354,,3680.0,original
Garfield,UT,2014,67,21,1,4056196.0,0.04517026,,,,0.4715847074985504,,3660.0,original
Garfield,UT,2016,67,22,1,4064256.0,0.060299084,0.16681377589702606,0.18228106200695038,0.15945230424404144,0.6628808975219727,,3610.0,original
Garfield,UT,2018,67,23,1,4072324.0,0.06505668,,,0.1926514357328415,0.6013680100440979,,3655.0,original
Garfield,UT,2020,67,40,1,4080400.0,,,0.1923652694610778,,0.6921712693184697,,3947.0,extension
Garfield,UT,2022,67,41,1,4088484.0,,,,0.2246220302375809,0.593136035811987,,4021.0,extension
Garfield,UT,2024,67,42,1,4096576.0,,,0.1965843023255813,,0.6866145578895946,,4094.0,extension
Grand,UT,1996,68,12,0,3984016.0,0.101535834,0.3462025225162506,0.46418893337249756,,0.596187174320221,,6090.0,original
Grand,UT,1998,68,13,0,3992004.0,0.10911925,,,0.3977455794811249,0.4758853316307068,,6090.0,original
Grand,UT,2000,68,14,0,4000000.0,0.12585033,0.5207291841506958,0.38859060406684875,0.42840132117271423,0.6105090379714966,,6090.0,original
Grand,UT,2002,68,15,0,4008004.0,0.1348629,,,,0.5294399857521057,,,original
Grand,UT,2004,68,16,0,4016016.0,0.14795919,0.5528395175933838,0.46589767932891846,0.45961934328079224,0.6631825566291809,,,original
Grand,UT,2006,68,17,0,4024036.0,0.15327695,,,0.4716351628303528,0.45859968662261963,,,original
Grand,UT,2008,68,18,0,4032064.0,0.15222307,0.34078946709632874,0.5248857140541077,,0.6158989667892456,,,original
Grand,UT,2010,68,19,0,4040100.0,0.13578732,,,0.4729253351688385,0.5261234045028687,,6565.0,original
Grand,UT,2012,68,20,0,4048144.0,0.15358593,0.4618539810180664,0.4638732075691223,0.4697674512863159,0.5889706015586853,,6800.0,original
Grand,UT,2014,68,21,1,4056196.0,0.17141864,,,,0.5143060684204102,,7025.0,original
Grand,UT,2016,68,22,1,4064256.0,0.17685138,0.4770366847515106,0.49809402227401733,0.4736596643924713,0.6561353802680969,,7090.0,original
Grand,UT,2018,68,23,1,4072324.0,0.19154489,,,0.5249202251434326,0.6318736672401428,,6965.0,original
Grand,UT,2020,68,40,1,4080400.0,,,0.5552037989711119,,0.6893113533634672,,7522.0,extension
Grand,UT,2022,68,41,1,4088484.0,,,,0.5602590793430489,0.60610806577917,,7662.0,extension
Grand,UT,2024,68,42,1,4096576.0,,,0.5485935984481086,,0.6794000769132162,,7801.0,extension
Iron,UT,1996,69,12,0,3984016.0,0.03990719,0.11376505345106125,0.22365769743919373,,0.5080059170722961,,22635.0,original
Iron,UT,1998,69,13,0,3992004.0,0.039354682,,,0.16931356489658356,0.38083335757255554,,22635.0,original
Iron,UT,2000,69,14,0,4000000.0,0.044978235,0.2893809676170349,0.1503993272781372,0.1820153445005417,0.5637287497520447,,22635.0,original
Iron,UT,2002,69,15,0,4008004.0,0.044262294,,,,0.4031743109226227,,,original
Iron,UT,2004,69,16,0,4016016.0,0.047512993,0.2977827489376068,0.1503116339445114,0.16705431044101715,0.6179835200309753,,,original
Iron,UT,2006,69,17,0,4024036.0,0.05630317,,,0.18952646851539612,0.3798712491989136,,,original
Iron,UT,2008,69,18,0,4032064.0,0.06019206,0.10798121988773346,0.20651622116565704,,0.6003808975219727,,,original
Iron,UT,2010,69,19,0,4040100.0,0.055177625,,,0.16797232627868652,0.36817649006843567,,29915.0,original
Iron,UT,2012,69,20,0,4048144.0,0.059369512,0.1583751142024994,0.1313922256231308,0.18534822762012482,0.5426923036575317,,31200.0,original
Iron,UT,2014,69,21,0,4056196.0,0.054323282,,,,0.28741762042045593,,31870.0,original
Iron,UT,2016,69,22,1,4064256.0,0.06978961,0.1598842591047287,0.17486260831356049,0.15274307131767273,0.5500921607017517,,32560.0,original
Iron,UT,2018,69,23,1,4072324.0,0.07727658,,,0.2013869285583496,0.4727673828601837,,33985.0,original
Iron,UT,2020,69,40,1,4080400.0,,,0.2048490431723964,,0.6781277244986922,,36704.0,extension
Iron,UT,2022,69,41,1,4088484.0,,,,0.2251469001079266,0.4630055638775947,,37384.0,extension
Iron,UT,2024,69,42,1,4096576.0,,,0.208519850297204,,0.7323647636812652,,38063.0,extension
Juab,UT,1996,70,12,0,3984016.0,0.06009453,0.2255905568599701,0.41839495301246643,,0.5895979404449463,,5005.0,original
Juab,UT,1998,70,13,0,3992004.0,0.048946295,,,0.3385862112045288,0.52775639295578,,5005.0,original
Juab,UT,2000,70,14,0,4000000.0,0.054081634,0.42663657665252686,0.23429220914840698,0.2575927972793579,0.5760239958763123,,5005.0,original
Juab,UT,2002,70,15,0,4008004.0,0.048719235,,,,0.5415052175521851,,,original
Juab,UT,2004,70,16,0,4016016.0,0.05208705,0.4058963656425476,0.18411442637443542,0.2464040070772171,0.648254930973053,,,original
Juab,UT,2006,70,17,0,4024036.0,0.05533752,,,0.24889039993286133,0.5933740139007568,,,original
Juab,UT,2008,70,18,0,4032064.0,0.0548926,0.18030604720115662,0.21641355752944946,,0.620406985282898,,,original
Juab,UT,2010,70,19,0,4040100.0,0.05223569,,,0.22231075167655945,0.47977161407470703,,6130.0,original
Juab,UT,2012,70,20,0,4048144.0,0.04859028,0.15596817433834076,0.11567068845033646,0.21052631735801697,0.6338823437690735,,6375.0,original
Juab,UT,2014,70,21,0,4056196.0,0.049458485,,,,0.4979907274246216,,6470.0,original
Juab,UT,2016,70,22,1,4064256.0,0.053828064,0.12267002463340759,0.13520954549312592,0.11138737201690674,0.7158052325248718,,6675.0,original
Juab,UT,2018,70,23,1,4072324.0,0.051464967,,,0.1290661096572876,0.6106017231941223,,6980.0,original
Juab,UT,2020,70,40,1,4080400.0,,,0.1125261688764829,,0.778190501459273,,7538.0,extension
Juab,UT,2022,70,41,1,4088484.0,,,,0.1552173913043478,0.6161760875227924,,7678.0,extension
Juab,UT,2024,70,42,1,4096576.0,,,0.1145979703356752,,0.833717063187516,,7818.0,extension
Kane,UT,1996,71,12,0,3984016.0,0.04141414,0.11769759654998779,0.15307150781154633,,0.6271874904632568,,4200.0,original
Kane,UT,1998,71,13,0,3992004.0,0.034554973,,,0.14247599244117737,0.5042465329170227,,4200.0,original
Kane,UT,2000,71,14,0,4000000.0,0.041666668,0.28776979446411133,0.14653539657592773,0.17585693299770355,0.6828571557998657,,4200.0,original
Kane,UT,2002,71,15,0,4008004.0,0.042962965,,,,0.5167519450187683,,,original
Kane,UT,2004,71,16,0,4016016.0,0.055982437,0.2751588225364685,0.19264213740825653,0.21045392751693726,0.6921535134315491,,,original
Kane,UT,2006,71,17,0,4024036.0,0.07514832,,,0.23343849182128906,0.5242446064949036,,,original
Kane,UT,2008,71,18,0,4032064.0,0.07866227,0.19027134776115417,0.2790091335773468,,0.6806511282920837,,,original
Kane,UT,2010,71,19,0,4040100.0,0.069121815,,,0.21558211743831635,0.4731060564517975,,5280.0,original
Kane,UT,2012,71,20,0,4048144.0,0.087024696,0.22383813560009003,0.2278015911579132,0.27632004022598267,0.6414883732795715,,5375.0,original
Kane,UT,2014,71,21,0,4056196.0,0.09367397,,,,0.36860573291778564,,5415.0,original
Kane,UT,2016,71,22,1,4064256.0,0.096473716,0.21971066296100616,0.24650698900222778,0.22650602459907532,0.6493175625801086,,5495.0,original
Kane,UT,2018,71,23,1,4072324.0,0.110687025,,,0.25893786549568176,0.5644128322601318,,5620.0,original
Kane,UT,2020,71,40,1,4080400.0,,,0.2653761333006616,,0.6886326194398682,,6070.0,extension
Kane,UT,2022,71,41,1,4088484.0,,,,0.270362960845956,0.5918796505985118,,6182.0,extension
Kane,UT,2024,71,42,1,4096576.0,,,0.2575894879927503,,0.7127422942484907,,6294.0,extension
Millard,UT,1996,72,12,0,3984016.0,0.020348838,0.14090801775455475,0.26061776280403137,,0.6128555536270142,,7395.0,original
Millard,UT,1998,72,13,0,3992004.0,0.022714982,,,0.24694043397903442,0.5363547205924988,,7395.0,original
Millard,UT,2000,72,14,0,4000000.0,0.023171615,0.3771490752696991,0.1531016230583191,0.1815016269683838,0.6682893633842468,,7395.0,original
Millard,UT,2002,72,15,0,4008004.0,0.026149305,,,,0.5135917067527771,,,original
Millard,UT,2004,72,16,0,4016016.0,0.028674917,0.3442964255809784,0.13290870189666748,0.1858019232749939,0.6718186140060425,,,original
Millard,UT,2006,72,17,0,4024036.0,0.02667628,,,0.19010020792484283,0.5336170196533203,,,original
Millard,UT,2008,72,18,0,4032064.0,0.030132357,0.15297578275203705,0.17184312641620636,,0.650510311126709,,,original
Millard,UT,2010,72,19,0,4040100.0,0.025343511,,,0.1962188482284546,0.5602883100509644,,7630.0,original
Millard,UT,2012,72,20,0,4048144.0,0.028265107,0.14811697602272034,0.08779792487621307,0.18517717719078064,0.6554772853851318,,7805.0,original
Millard,UT,2014,72,21,0,4056196.0,0.027202839,,,,0.505987286567688,,7850.0,original
Millard,UT,2016,72,22,1,4064256.0,0.030746076,0.10703548043966293,0.1004427894949913,0.09298176318407059,0.6715098023414612,,7915.0,original
Millard,UT,2018,72,23,1,4072324.0,0.030982658,,,0.12237093597650528,0.583002507686615,,8060.0,original
Millard,UT,2020,72,40,1,4080400.0,,,0.1035169210351692,,0.7076392877656519,,8705.0,extension
Millard,UT,2022,72,41,1,4088484.0,,,,0.1407630522088353,0.5786149334536431,,8866.0,extension
Millard,UT,2024,72,42,1,4096576.0,,,0.1136979748046563,,0.7073224770134042,,9027.0,extension
Morgan,UT,1996,73,12,0,3984016.0,0.03841808,0.16695652902126312,0.34114375710487366,,0.7434563636779785,,4440.0,original
Morgan,UT,1998,73,13,0,3992004.0,0.03653586,,,0.3153786063194275,0.6553882956504822,,4440.0,original
Morgan,UT,2000,73,14,0,4000000.0,0.037510306,0.4003220498561859,0.18329466879367828,0.21992237865924835,0.7614864706993103,,4440.0,original
Morgan,UT,2002,73,15,0,4008004.0,0.04883227,,,,0.5390156507492065,,,original
Morgan,UT,2004,73,16,0,4016016.0,0.040572792,0.33412134647369385,0.12509939074516296,0.17338383197784424,0.7978940606117249,,,original
Morgan,UT,2006,73,17,0,4024036.0,0.037472446,,,0.1840510368347168,0.6747081875801086,,,original
Morgan,UT,2008,73,18,0,4032064.0,0.043862067,0.09375783056020737,0.17225000262260437,,0.7857319712638855,,,original
Morgan,UT,2010,73,19,0,4040100.0,0.03591059,,,0.22084367275238037,0.5474137663841248,,5800.0,original
Morgan,UT,2012,73,20,0,4048144.0,0.039990127,0.15900819003582,0.08921850472688675,0.19876061379909515,0.7599999904632568,,6075.0,original
Morgan,UT,2014,73,21,0,4056196.0,0.04605002,,,,0.448384553194046,,6345.0,original
Morgan,UT,2016,73,22,1,4064256.0,0.042055063,0.12750861048698425,0.15325364470481873,0.1196460872888565,0.7796584963798523,,6735.0,original
Morgan,UT,2018,73,23,1,4072324.0,0.044962883,,,0.12647554278373718,0.7163208723068237,,7230.0,original
Morgan,UT,2020,73,40,1,4080400.0,,,0.1732886548587841,,0.8340163934426229,,7808.0,extension
Morgan,UT,2022,73,41,1,4088484.0,,,,0.2703563607405932,0.6480573368540173,,7953.0,extension
Morgan,UT,2024,73,42,1,4096576.0,,,0.1915802318486882,,0.8344035564336874,,8098.0,extension
Piute,UT,1996,74,12,0,3984016.0,0.044444446,0.1349431872367859,0.2703533172607422,,0.7545716166496277,,975.0,original
Piute,UT,1998,74,13,0,3992004.0,0.05263158,,,0.2063492089509964,0.901545524597168,,975.0,original
Piute,UT,2000,74,14,0,4000000.0,0.035714287,0.2824631929397583,0.17523056268692017,0.18353576958179474,0.818461537361145,,975.0,original
Piute,UT,2002,74,15,0,4008004.0,0.04347826,,,,0.6442427635192871,,,original
Piute,UT,2004,74,16,0,4016016.0,0.023206752,0.3143236041069031,0.15994799137115479,0.15982404351234436,0.7917560338973999,,,original
Piute,UT,2006,74,17,0,4024036.0,0.020703934,,,0.1426512897014618,0.7608768939971924,,,original
Piute,UT,2008,74,18,0,4032064.0,0.024691358,0.12549537420272827,0.18170103430747986,,0.8158925771713257,,,original
Piute,UT,2010,74,19,0,4040100.0,0.021645023,,,0.1599999964237213,0.5406392812728882,,1095.0,original
Piute,UT,2012,74,20,0,4048144.0,0.024502298,0.11081080883741379,0.0959792509675026,0.12995895743370056,0.6650000214576721,,1200.0,original
Piute,UT,2014,74,21,0,4056196.0,0.016304348,,,,0.45845070481300354,,1420.0,original
Piute,UT,2016,74,22,0,4064256.0,0.022288261,0.07894736528396606,0.06983654946088791,0.07780979573726654,0.5295373797416687,,1405.0,original
Piute,UT,2018,74,23,1,4072324.0,0.023880597,,,0.1281197965145111,0.48561644554138184,,1460.0,original
Piute,UT,2020,74,40,1,4080400.0,,,0.1001164144353899,,0.5523145212428662,,1577.0,extension
Piute,UT,2022,74,41,1,4088484.0,,,,0.1059431524547803,0.487546699875467,,1606.0,extension
Piute,UT,2024,74,42,1,4096576.0,,,0.0991561181434599,,0.5889908256880734,,1635.0,extension
Rich,UT,1996,75,12,0,3984016.0,0.105882354,0.1390306055545807,0.2549857497215271,,0.7035180330276489,,1255.0,original
Rich,UT,1998,75,13,0,3992004.0,0.125,,,0.18637531995773315,0.6819565892219543,,1255.0,original
Rich,UT,2000,75,14,0,4000000.0,0.09259259,0.3814317584037781,0.171171173453331,0.19226393103599548,0.7330677509307861,,1255.0,original
Rich,UT,2002,75,15,0,4008004.0,0.101265825,,,,0.6293492317199707,,,original
Rich,UT,2004,75,16,0,4016016.0,0.0591716,0.30987292528152466,0.10572259873151779,0.14002089202404022,0.7603766322135925,,,original
Rich,UT,2006,75,17,0,4024036.0,0.04608295,,,0.10913705825805664,0.6085206866264343,,,original
Rich,UT,2008,75,18,0,4032064.0,0.0375,0.09203723073005676,0.1563451737165451,,0.697525680065155,,,original
Rich,UT,2010,75,19,0,4040100.0,0.031976745,,,0.1975308656692505,0.50443035364151,,1580.0,original
Rich,UT,2012,75,20,0,4048144.0,0.032731377,0.1266874372959137,0.08316633105278015,0.15273477137088776,0.6794701814651489,,1510.0,original
Rich,UT,2014,75,21,0,4056196.0,0.032786883,,,,0.5107382535934448,,1490.0,original
Rich,UT,2016,75,22,1,4064256.0,0.032163743,0.11401869356632233,0.11542730033397675,0.10185185074806213,0.7540000081062317,,1500.0,original
Rich,UT,2018,75,23,1,4072324.0,0.036654137,,,0.11980676651000977,0.7548821568489075,,1485.0,original
Rich,UT,2020,75,40,1,4080400.0,,,0.1346297681376215,,0.8497506234413965,,1604.0,extension
Rich,UT,2022,75,41,1,4088484.0,,,,0.1961904761904762,0.6566707466340269,,1634.0,extension
Rich,UT,2024,75,42,1,4096576.0,,,0.1501754385964912,,0.8701142513529766,,1663.0,extension
Salt Lake,UT,1996,76,12,0,3984016.0,0.13976245,0.3148636519908905,0.47966670989990234,,0.5311213135719299,,572910.0,original
Salt Lake,UT,1998,76,13,0,3992004.0,0.1378078,,,0.43093863129615784,0.37752553820610046,,572910.0,original
Salt Lake,UT,2000,76,14,0,4000000.0,0.14307576,0.5265085697174072,0.3853546977043152,0.4368208646774292,0.544759213924408,,572910.0,original
Salt Lake,UT,2002,76,15,0,4008004.0,0.1422366,,,,0.3843127191066742,,,original
Salt Lake,UT,2004,76,16,0,4016016.0,0.15814413,0.5268818736076355,0.38657346367836,0.40972378849983215,0.6078033447265625,,,original
Salt Lake,UT,2006,76,17,0,4024036.0,0.15892541,,,0.4605497419834137,0.3668946325778961,,,original
Salt Lake,UT,2008,76,18,0,4032064.0,0.1697168,0.2921088933944702,0.500418484210968,,0.58364337682724,,,original
Salt Lake,UT,2010,76,19,0,4040100.0,0.1569955,,,0.48973536491394043,0.3994010090827942,,639420.0,original
Salt Lake,UT,2012,76,20,0,4048144.0,0.16842751,0.4244523346424103,0.3950367271900177,0.4491078853607178,0.5863305926322937,,659575.0,original
Salt Lake,UT,2014,76,21,0,4056196.0,0.17552683,,,,0.33589449524879456,,682890.0,original
Salt Lake,UT,2016,76,22,1,4064256.0,0.19039312,0.45361870527267456,0.5602409839630127,0.4328514039516449,0.6062504053115845,,704435.0,original
Salt Lake,UT,2018,76,23,1,4072324.0,0.20092072,,,0.47356268763542175,0.5817907452583313,,728695.0,original
Salt Lake,UT,2020,76,40,1,4080400.0,,,0.557425780649131,,0.6876508117627774,,786991.0,extension
Salt Lake,UT,2022,76,41,1,4088484.0,,,,0.6012090494350982,0.4755634290419367,,801565.0,extension
Salt Lake,UT,2024,76,42,1,4096576.0,,,0.5526066561257479,,0.6242718755896675,,816138.0,extension
San Juan,UT,1996,77,12,0,3984016.0,0.14723927,0.3834735155105591,0.4391714632511139,,0.5324920415878296,,8680.0,original
San Juan,UT,1998,77,13,0,3992004.0,0.20113754,,,0.3565468490123749,0.42383310198783875,,8680.0,original
San Juan,UT,2000,77,14,0,4000000.0,0.21477872,0.5227518081665039,0.403158575296402,0.36244070529937744,0.5571428537368774,,8680.0,original
San Juan,UT,2002,77,15,0,4008004.0,0.20168068,,,,0.45113152265548706,,,original
San Juan,UT,2004,77,16,0,4016016.0,0.20625375,0.46759742498397827,0.39081403613090515,0.3922652006149292,0.5579422116279602,,,original
San Juan,UT,2006,77,17,0,4024036.0,0.23723622,,,0.3254201114177704,0.4426802694797516,,,original
San Juan,UT,2008,77,18,0,4032064.0,0.21955128,0.3812132179737091,0.4770023822784424,,0.5569689869880676,,,original
San Juan,UT,2010,77,19,0,4040100.0,0.20515208,,,0.3900873064994812,0.4481202960014343,,9310.0,original
San Juan,UT,2012,77,20,0,4048144.0,0.20902501,0.385424941778183,0.41032034158706665,0.3657548129558563,0.5560290813446045,,9620.0,original
San Juan,UT,2014,77,21,1,4056196.0,0.2309237,,,,0.41326531767845154,,9800.0,original
San Juan,UT,2016,77,22,1,4064256.0,0.2190763,0.38252952694892883,0.43567314743995667,0.37514451146125793,0.5451095104217529,,10275.0,original
San Juan,UT,2018,77,23,1,4072324.0,0.23963223,,,0.4166997969150543,0.539864182472229,,10310.0,original
San Juan,UT,2020,77,40,1,4080400.0,,,0.4682611311672683,,0.6176919622810957,,11135.0,extension
San Juan,UT,2022,77,41,1,4088484.0,,,,0.3679302655584837,0.49025659112953,,11341.0,extension
San Juan,UT,2024,77,42,1,4096576.0,,,0.4166935744268647,,0.5480211310297047,,11547.0,extension
Sanpete,UT,1996,78,12,0,3984016.0,0.046110325,0.17147044837474823,0.301596462726593,,0.47842350602149963,,14595.0,original
Sanpete,UT,1998,78,13,0,3992004.0,0.045310244,,,0.2621377110481262,0.4262695908546448,,14595.0,original
Sanpete,UT,2000,78,14,0,4000000.0,0.05700586,0.365943044424057,0.173197939991951,0.20604434609413147,0.532785177230835,,14595.0,original
Sanpete,UT,2002,78,15,0,4008004.0,0.0400097,,,,0.411038875579834,,,original
Sanpete,UT,2004,78,16,0,4016016.0,0.043620322,0.33968445658683777,0.14512388408184052,0.19301821291446686,0.5705167651176453,,,original
Sanpete,UT,2006,78,17,0,4024036.0,0.045667686,,,0.1879725158214569,0.42578381299972534,,,original
Sanpete,UT,2008,78,18,0,4032064.0,0.047087602,0.1422896385192871,0.19662447273731232,,0.5587797164916992,,,original
Sanpete,UT,2010,78,19,0,4040100.0,0.043008603,,,0.19751925766468048,0.38509246706962585,,17575.0,original
Sanpete,UT,2012,78,20,0,4048144.0,0.04333571,0.15275938808918,0.10441082715988159,0.18491539359092712,0.5254421830177307,,18375.0,original
Sanpete,UT,2014,78,21,1,4056196.0,0.047079507,,,,0.3065936863422394,,19185.0,original
Sanpete,UT,2016,78,22,1,4064256.0,0.048294194,0.10612286627292633,0.1371864527463913,0.1161569356918335,0.5177382826805115,,19985.0,original
Sanpete,UT,2018,78,23,1,4072324.0,0.05395853,,,0.13390548527240753,0.4502643048763275,,20810.0,original
Sanpete,UT,2020,78,40,1,4080400.0,,,0.1464131233167387,,0.5620022246941045,,22475.0,extension
Sanpete,UT,2022,78,41,1,4088484.0,,,,0.1962837491017349,0.4370276527893058,,22891.0,extension
Sanpete,UT,2024,78,42,1,4096576.0,,,0.1517636754518672,,0.5553267258763461,,23307.0,extension
Sevier,UT,1996,79,12,0,3984016.0,0.022674225,0.11899790912866592,0.24766704440116882,,0.5543015599250793,,12215.0,original
Sevier,UT,1998,79,13,0,3992004.0,0.020488573,,,0.2122795581817627,0.408088743686676,,12215.0,original
Sevier,UT,2000,79,14,0,4000000.0,0.022868507,0.28862205147743225,0.15362021327018738,0.1681184619665146,0.594433069229126,,12215.0,original
Sevier,UT,2002,79,15,0,4008004.0,0.022565687,,,,0.4181118309497833,,,original
Sevier,UT,2004,79,16,0,4016016.0,0.024570983,0.32806482911109924,0.12238924950361252,0.15661995112895966,0.6220792531967163,,,original
Sevier,UT,2006,79,17,0,4024036.0,0.023107179,,,0.16103996336460114,0.46079936623573303,,,original
Sevier,UT,2008,79,18,0,4032064.0,0.027869137,0.1420259177684784,0.17528697848320007,,0.627672553062439,,,original
Sevier,UT,2010,79,19,0,4040100.0,0.023681378,,,0.15716348588466644,0.4414145052433014,,13715.0,original
Sevier,UT,2012,79,20,0,4048144.0,0.027471675,0.1360083371400833,0.09288860857486725,0.1590879112482071,0.586546778678894,,13900.0,original
Sevier,UT,2014,79,21,1,4056196.0,0.027471237,,,,0.35720399022102356,,14020.0,original
Sevier,UT,2016,79,22,1,4064256.0,0.028734868,0.11001461744308472,0.093476802110672,0.10103940218687057,0.6114065647125244,,14290.0,original
Sevier,UT,2018,79,23,1,4072324.0,0.029669188,,,0.11715544760227203,0.513262152671814,,14515.0,original
Sevier,UT,2020,79,40,1,4080400.0,,,0.1069455406471981,,0.6610742536361317,,15676.0,extension
Sevier,UT,2022,79,41,1,4088484.0,,,,0.1523205077350257,0.4869418174985908,,15967.0,extension
Sevier,UT,2024,79,42,1,4096576.0,,,0.1148485411633525,,0.6720797195054438,,16257.0,extension
Summit,UT,1996,80,12,0,3984016.0,0.17388235,0.3371751606464386,0.5192690491676331,,0.5495542287826538,,19405.0,original
Summit,UT,1998,80,13,0,3992004.0,0.17359051,,,0.46662208437919617,0.43222248554229736,,19405.0,original
Summit,UT,2000,80,14,0,4000000.0,0.1805891,0.5811812877655029,0.4272448718547821,0.49287185072898865,0.6326204538345337,,19405.0,original
Summit,UT,2002,80,15,0,4008004.0,0.18448862,,,,0.47783464193344116,,,original
Summit,UT,2004,80,16,0,4016016.0,0.19959518,0.5891938805580139,0.4678468406200409,0.48574960231781006,0.7331671714782715,,,original
Summit,UT,2006,80,17,0,4024036.0,0.20019144,,,0.5165987014770508,0.5090593099594116,,,original
Summit,UT,2008,80,18,0,4032064.0,0.20851332,0.2751847207546234,0.5781174302101135,,0.7435455322265625,,,original
Summit,UT,2010,80,19,0,4040100.0,0.20287274,,,0.5476951003074646,0.5233514904975891,,22975.0,original
Summit,UT,2012,80,20,0,4048144.0,0.2119673,0.4850476384162903,0.47605568170547485,0.5164808630943298,0.7296939492225647,,24180.0,original
Summit,UT,2014,80,21,0,4056196.0,0.21660273,,,,0.428492933511734,,25480.0,original
Summit,UT,2016,80,22,1,4064256.0,0.22452012,0.5143493413925171,0.5888652205467224,0.5052841901779175,0.79339998960495,,26515.0,original
Summit,UT,2018,80,23,1,4072324.0,0.24336155,,,0.5272952318191528,0.7325460910797119,,27945.0,original
Summit,UT,2020,80,40,1,4080400.0,,,0.5978977094446187,,0.8643848779033166,,30181.0,extension
Summit,UT,2022,80,41,1,4088484.0,,,,0.6278655119714722,0.6621340273259596,,30740.0,extension
Summit,UT,2024,80,42,1,4096576.0,,,0.5753888560740303,,0.8267620934245,,31298.0,extension
Tooele,UT,1996,81,12,0,3984016.0,0.08468999,0.2852248251438141,0.5070493817329407,,0.46137934923171997,,25545.0,original
Tooele,UT,1998,81,13,0,3992004.0,0.07544469,,,0.394086092710495,0.3493765890598297,,25545.0,original
Tooele,UT,2000,81,14,0,4000000.0,0.08261494,0.47879886627197266,0.3388380706310272,0.34671080112457275,0.4988451898097992,,25545.0,original
Tooele,UT,2002,81,15,0,4008004.0,0.08003767,,,,0.41269001364707947,,,original
Tooele,UT,2004,81,16,0,4016016.0,0.08755073,0.4362988770008087,0.2532033622264862,0.3062591850757599,0.5758481025695801,,,original
Tooele,UT,2006,81,17,0,4024036.0,0.08596313,,,0.30608972907066345,0.39363381266593933,,,original
Tooele,UT,2008,81,18,0,4032064.0,0.09600912,0.19595645368099213,0.3464463949203491,,0.5266308784484863,,,original
Tooele,UT,2010,81,19,0,4040100.0,0.07925801,,,0.33861657977104187,0.3532904386520386,,34190.0,original
Tooele,UT,2012,81,20,0,4048144.0,0.08853028,0.2754282057285309,0.24074074625968933,0.3030219078063965,0.5378554463386536,,36045.0,original
Tooele,UT,2014,81,21,0,4056196.0,0.08872305,,,,0.3043443262577057,,37405.0,original
Tooele,UT,2016,81,22,0,4064256.0,0.09341542,0.26521632075309753,0.2904967665672302,0.24447840452194214,0.565211832523346,,39180.0,original
Tooele,UT,2018,81,23,1,4072324.0,0.09895368,,,0.2759573757648468,0.5359837412834167,,41755.0,original
Tooele,UT,2020,81,40,1,4080400.0,,,0.2985278899756317,,0.6989244927375541,,45095.0,extension
Tooele,UT,2022,81,41,1,4088484.0,,,,0.3589510020136159,0.4804815919531471,,45931.0,extension
Tooele,UT,2024,81,42,1,4096576.0,,,0.2893112214017673,,0.7267673095838857,,46766.0,extension
Uintah,UT,1996,82,12,0,3984016.0,0.04563492,0.17088007926940918,0.26544836163520813,,0.519411563873291,,16350.0,original
Uintah,UT,1998,82,13,0,3992004.0,0.058139537,,,0.21329499781131744,0.4014553129673004,,16350.0,original
